representative	minTaxID
pid|0000000000001241523|tx|124|	124
pid|0000000000001241866|tx|124|	124
pid|0000000000001242248|tx|124|	124
pid|0000000000001248514|tx|124|	124
pid|0000000000000124120|tx|124|	124
pid|0000000000000124418|tx|124|	124
pid|0000000000000124944|tx|124|	124
pid|0000000000001241577|tx|124|	124
pid|0000000000001241745|tx|124|	124
pid|0000000000001241774|tx|124|	124
pid|0000000000001242641|tx|124|	124
pid|0000000000012467204|tx|124|	124
pid|0000000000000124987|tx|124|	124
pid|0000000000001241777|tx|124|	124
pid|0000000000001242990|tx|124|	124
pid|0000000000001244611|tx|124|	124
pid|0000000000001245139|tx|124|	124
pid|0000000000001245766|tx|124|	124
pid|0000000000012410516|tx|124|	124
pid|0000000000001242869|tx|124|	124
pid|0000000000001243499|tx|124|	124
pid|0000000000001244915|tx|124|	124
pid|0000000000001249348|tx|124|	124
pid|0000000000001249539|tx|124|	124
pid|0000000000012410218|tx|124|	124
pid|0000000000012415139|tx|124|	124
pid|0000000000012415445|tx|124|	124
pid|0000000000000124124|tx|124|	124
pid|0000000000000124535|tx|124|	124
pid|0000000000000124749|tx|124|	124
pid|0000000000001241205|tx|124|	124
pid|0000000000001242043|tx|124|	124
pid|0000000000001242049|tx|124|	124
pid|0000000000001245158|tx|124|	124
pid|0000000000001249180|tx|124|	124
pid|0000000000001249598|tx|124|	124
pid|0000000000012410875|tx|124|	124
pid|0000000000000124667|tx|124|	124
pid|0000000000000124773|tx|124|	124
pid|0000000000001242457|tx|124|	124
pid|0000000000001242837|tx|124|	124
pid|0000000000012411737|tx|124|	124
pid|0000000000012412531|tx|124|	124
pid|0000000000000124347|tx|124|	124
pid|0000000000001242431|tx|124|	124
pid|0000000000001242782|tx|124|	124
pid|0000000000001244313|tx|124|	124
pid|0000000000001244538|tx|124|	124
pid|0000000000001246766|tx|124|	124
pid|0000000000001248996|tx|124|	124
pid|0000000000124101462|tx|124|	124
pid|0000000000124101464|tx|124|	124
pid|0000000000000124397|tx|124|	124
pid|0000000000001241421|tx|124|	124
pid|0000000000001241976|tx|124|	124
pid|0000000000001242146|tx|124|	124
pid|0000000000001242485|tx|124|	124
pid|0000000000001243011|tx|124|	124
pid|0000000000001243416|tx|124|	124
pid|0000000000001243742|tx|124|	124
pid|0000000000001244628|tx|124|	124
pid|0000000000001241336|tx|124|	124
pid|0000000000001242287|tx|124|	124
pid|0000000000001243643|tx|124|	124
pid|0000000000001245274|tx|124|	124
pid|0000000000000124234|tx|124|	124
pid|0000000000000124277|tx|124|	124
pid|0000000000000124688|tx|124|	124
pid|0000000000001241231|tx|124|	124
pid|0000000000001242076|tx|124|	124
pid|0000000000001242324|tx|124|	124
pid|0000000000001242675|tx|124|	124
pid|0000000000001242798|tx|124|	124
pid|0000000000001242921|tx|124|	124
pid|0000000000001243408|tx|124|	124
pid|0000000000012410298|tx|124|	124
pid|0000000000012413214|tx|124|	124
pid|0000000000000124666|tx|124|	124
pid|0000000000001242800|tx|124|	124
pid|0000000000001243611|tx|124|	124
pid|0000000000001243631|tx|124|	124
pid|0000000000001245175|tx|124|	124
pid|0000000000000124117|tx|124|	124
pid|0000000000000124312|tx|124|	124
pid|0000000000000124524|tx|124|	124
pid|0000000000001241560|tx|124|	124
pid|0000000000001244664|tx|124|	124
pid|0000000000001245880|tx|124|	124
pid|0000000000001247914|tx|124|	124
pid|0000000000012423138|tx|124|	124
pid|0000000000000124270|tx|124|	124
pid|0000000000000124885|tx|124|	124
pid|0000000000001241870|tx|124|	124
pid|0000000000001241891|tx|124|	124
pid|0000000000001241901|tx|124|	124
pid|0000000000001242488|tx|124|	124
pid|0000000000001243001|tx|124|	124
pid|0000000000001245084|tx|124|	124
pid|0000000000001248552|tx|124|	124
pid|0000000000012411517|tx|124|	124
pid|0000000000012418370|tx|124|	124
pid|0000000000000124132|tx|124|	124
pid|0000000000001241211|tx|124|	124
pid|0000000000001241252|tx|124|	124
pid|0000000000001242495|tx|124|	124
pid|0000000000001242540|tx|124|	124
pid|0000000000001242791|tx|124|	124
pid|0000000000001243651|tx|124|	124
pid|0000000000001246385|tx|124|	124
pid|0000000000001248135|tx|124|	124
pid|0000000000001248738|tx|124|	124
pid|0000000000012413887|tx|124|	124
pid|0000000000012415984|tx|124|	124
pid|0000000000000124553|tx|124|	124
pid|0000000000001241678|tx|124|	124
pid|0000000000001242117|tx|124|	124
pid|0000000000001242819|tx|124|	124
pid|0000000000001243529|tx|124|	124
pid|0000000000001244013|tx|124|	124
pid|0000000000001244388|tx|124|	124
pid|0000000000001244463|tx|124|	124
pid|0000000000001244618|tx|124|	124
pid|0000000000001244820|tx|124|	124
pid|0000000000001248567|tx|124|	124
pid|0000000000001249536|tx|124|	124
pid|0000000000124102203|tx|124|	124
pid|0000000000000124146|tx|124|	124
pid|0000000000001241096|tx|124|	124
pid|0000000000001241190|tx|124|	124
pid|0000000000001241579|tx|124|	124
pid|0000000000001241930|tx|124|	124
pid|0000000000001241979|tx|124|	124
pid|0000000000001242825|tx|124|	124
pid|0000000000001242950|tx|124|	124
pid|0000000000001244117|tx|124|	124
pid|0000000000001244984|tx|124|	124
pid|0000000000001245048|tx|124|	124
pid|0000000000001246398|tx|124|	124
pid|0000000000001247903|tx|124|	124
pid|0000000000012414959|tx|124|	124
pid|0000000000001242163|tx|124|	124
pid|0000000000001243772|tx|124|	124
pid|0000000000001244203|tx|124|	124
pid|0000000000001244972|tx|124|	124
pid|0000000000001245115|tx|124|	124
pid|0000000000001246637|tx|124|	124
pid|0000000000001249336|tx|124|	124
pid|0000000000001249796|tx|124|	124
pid|0000000000012410560|tx|124|	124
pid|0000000000012412245|tx|124|	124
pid|0000000000012414104|tx|124|	124
pid|0000000000012416066|tx|124|	124
pid|0000000000012431975|tx|124|	124
pid|0000000000124101880|tx|124|	124
pid|0000000000000124259|tx|124|	124
pid|0000000000001241887|tx|124|	124
pid|0000000000001242074|tx|124|	124
pid|0000000000001243592|tx|124|	124
pid|0000000000001244176|tx|124|	124
pid|0000000000001244300|tx|124|	124
pid|0000000000001244604|tx|124|	124
pid|0000000000001244605|tx|124|	124
pid|0000000000001245836|tx|124|	124
pid|0000000000001249864|tx|124|	124
pid|0000000000012411863|tx|124|	124
pid|0000000000012412359|tx|124|	124
pid|0000000000012413469|tx|124|	124
pid|0000000000012414736|tx|124|	124
pid|0000000000012417035|tx|124|	124
pid|0000000000012441228|tx|124|	124
pid|0000000000012465862|tx|124|	124
pid|0000000000124115075|tx|124|	124
pid|0000000000001241384|tx|124|	124
pid|0000000000001241454|tx|124|	124
pid|0000000000001241714|tx|124|	124
pid|0000000000001241880|tx|124|	124
pid|0000000000001242052|tx|124|	124
pid|0000000000001242391|tx|124|	124
pid|0000000000001242460|tx|124|	124
pid|0000000000001242637|tx|124|	124
pid|0000000000001243678|tx|124|	124
pid|0000000000001245014|tx|124|	124
pid|0000000000001248631|tx|124|	124
pid|0000000000001248805|tx|124|	124
pid|0000000000001249604|tx|124|	124
pid|0000000000001249692|tx|124|	124
pid|0000000000012411640|tx|124|	124
pid|0000000000012417666|tx|124|	124
pid|0000000000012477755|tx|124|	124
pid|0000000000012486243|tx|124|	124
pid|0000000000124130909|tx|124|	124
pid|0000000000000124185|tx|124|	124
pid|0000000000001241029|tx|124|	124
pid|0000000000001242088|tx|124|	124
pid|0000000000001243225|tx|124|	124
pid|0000000000001243410|tx|124|	124
pid|0000000000001243458|tx|124|	124
pid|0000000000001243819|tx|124|	124
pid|0000000000001244148|tx|124|	124
pid|0000000000001244469|tx|124|	124
pid|0000000000001246399|tx|124|	124
pid|0000000000001249696|tx|124|	124
pid|0000000000001249843|tx|124|	124
pid|0000000000012411205|tx|124|	124
pid|0000000000012411314|tx|124|	124
pid|0000000000012416445|tx|124|	124
pid|0000000000012416798|tx|124|	124
pid|0000000000000124233|tx|124|	124
pid|0000000000001241610|tx|124|	124
pid|0000000000001241731|tx|124|	124
pid|0000000000001242566|tx|124|	124
pid|0000000000001242711|tx|124|	124
pid|0000000000001242816|tx|124|	124
pid|0000000000001243154|tx|124|	124
pid|0000000000001243812|tx|124|	124
pid|0000000000001247534|tx|124|	124
pid|0000000000001248661|tx|124|	124
pid|0000000000001249477|tx|124|	124
pid|0000000000012412448|tx|124|	124
pid|0000000000012415930|tx|124|	124
pid|0000000000012416511|tx|124|	124
pid|0000000000012419462|tx|124|	124
pid|0000000000000124201|tx|124|	124
pid|0000000000001242426|tx|124|	124
pid|0000000000001242432|tx|124|	124
pid|0000000000001242574|tx|124|	124
pid|0000000000001242693|tx|124|	124
pid|0000000000001243033|tx|124|	124
pid|0000000000001243232|tx|124|	124
pid|0000000000001243244|tx|124|	124
pid|0000000000001243977|tx|124|	124
pid|0000000000001244207|tx|124|	124
pid|0000000000001249133|tx|124|	124
pid|0000000000012412472|tx|124|	124
pid|0000000000012418647|tx|124|	124
pid|0000000000012418711|tx|124|	124
pid|0000000000000124344|tx|124|	124
pid|0000000000000124954|tx|124|	124
pid|0000000000001241609|tx|124|	124
pid|0000000000001242169|tx|124|	124
pid|0000000000001243668|tx|124|	124
pid|0000000000001243680|tx|124|	124
pid|0000000000001245015|tx|124|	124
pid|0000000000001247816|tx|124|	124
pid|0000000000012411378|tx|124|	124
pid|0000000000012412486|tx|124|	124
pid|0000000000012466790|tx|124|	124
pid|0000000000000124704|tx|124|	124
pid|0000000000001241781|tx|124|	124
pid|0000000000001242413|tx|124|	124
pid|0000000000001243189|tx|124|	124
pid|0000000000001243213|tx|124|	124
pid|0000000000001243265|tx|124|	124
pid|0000000000001243354|tx|124|	124
pid|0000000000001243708|tx|124|	124
pid|0000000000001243881|tx|124|	124
pid|0000000000001244242|tx|124|	124
pid|0000000000001244498|tx|124|	124
pid|0000000000001247972|tx|124|	124
pid|0000000000001248546|tx|124|	124
pid|0000000000012410354|tx|124|	124
pid|0000000000012412436|tx|124|	124
pid|0000000000012420002|tx|124|	124
pid|0000000000012478124|tx|124|	124
pid|0000000000012486825|tx|124|	124
pid|0000000000001241792|tx|124|	124
pid|0000000000001242614|tx|124|	124
pid|0000000000001243671|tx|124|	124
pid|0000000000001245273|tx|124|	124
pid|0000000000001246183|tx|124|	124
pid|0000000000001247994|tx|124|	124
pid|0000000000001249573|tx|124|	124
pid|0000000000012410171|tx|124|	124
pid|0000000000012410851|tx|124|	124
pid|0000000000012412043|tx|124|	124
pid|0000000000012412293|tx|124|	124
pid|0000000000012417165|tx|124|	124
pid|0000000000012419906|tx|124|	124
pid|0000000000012420800|tx|124|	124
pid|0000000000012424032|tx|124|	124
pid|0000000000012429435|tx|124|	124
pid|0000000000001241833|tx|124|	124
pid|0000000000001242007|tx|124|	124
pid|0000000000001242201|tx|124|	124
pid|0000000000001242288|tx|124|	124
pid|0000000000001242593|tx|124|	124
pid|0000000000001242719|tx|124|	124
pid|0000000000001242833|tx|124|	124
pid|0000000000001243131|tx|124|	124
pid|0000000000001243327|tx|124|	124
pid|0000000000001243824|tx|124|	124
pid|0000000000001243942|tx|124|	124
pid|0000000000001244412|tx|124|	124
pid|0000000000001244702|tx|124|	124
pid|0000000000001247661|tx|124|	124
pid|0000000000001248890|tx|124|	124
pid|0000000000012410091|tx|124|	124
pid|0000000000012410636|tx|124|	124
pid|0000000000012410691|tx|124|	124
pid|0000000000012411250|tx|124|	124
pid|0000000000012411389|tx|124|	124
pid|0000000000012413370|tx|124|	124
pid|0000000000012419091|tx|124|	124
pid|0000000000124130225|tx|124|	124
pid|0000000000000124142|tx|124|	124
pid|0000000000000124467|tx|124|	124
pid|0000000000001241468|tx|124|	124
pid|0000000000001241999|tx|124|	124
pid|0000000000001242732|tx|124|	124
pid|0000000000001242821|tx|124|	124
pid|0000000000001243012|tx|124|	124
pid|0000000000001243042|tx|124|	124
pid|0000000000001243867|tx|124|	124
pid|0000000000001244748|tx|124|	124
pid|0000000000001247991|tx|124|	124
pid|0000000000001248010|tx|124|	124
pid|0000000000001248891|tx|124|	124
pid|0000000000001249738|tx|124|	124
pid|0000000000012410160|tx|124|	124
pid|0000000000012410614|tx|124|	124
pid|0000000000012410843|tx|124|	124
pid|0000000000012411107|tx|124|	124
pid|0000000000012431670|tx|124|	124
pid|0000000000012468982|tx|124|	124
pid|0000000000000001249|tx|124|	124
pid|0000000000000124133|tx|124|	124
pid|0000000000000124144|tx|124|	124
pid|0000000000000124149|tx|124|	124
pid|0000000000000124886|tx|124|	124
pid|0000000000001241756|tx|124|	124
pid|0000000000001241759|tx|124|	124
pid|0000000000001242135|tx|124|	124
pid|0000000000001242430|tx|124|	124
pid|0000000000001243153|tx|124|	124
pid|0000000000001243763|tx|124|	124
pid|0000000000001244150|tx|124|	124
pid|0000000000001246033|tx|124|	124
pid|0000000000001248203|tx|124|	124
pid|0000000000001248813|tx|124|	124
pid|0000000000001249128|tx|124|	124
pid|0000000000001249448|tx|124|	124
pid|0000000000012410587|tx|124|	124
pid|0000000000012411417|tx|124|	124
pid|0000000000012411464|tx|124|	124
pid|0000000000012412136|tx|124|	124
pid|0000000000012412984|tx|124|	124
pid|0000000000012416451|tx|124|	124
pid|0000000000012417405|tx|124|	124
pid|0000000000012418138|tx|124|	124
pid|0000000000012427229|tx|124|	124
pid|0000000000012466766|tx|124|	124
pid|0000000000124101957|tx|124|	124
pid|0000000000001241008|tx|124|	124
pid|0000000000001241317|tx|124|	124
pid|0000000000001241318|tx|124|	124
pid|0000000000001241849|tx|124|	124
pid|0000000000001242332|tx|124|	124
pid|0000000000001242403|tx|124|	124
pid|0000000000001242486|tx|124|	124
pid|0000000000001242809|tx|124|	124
pid|0000000000001242817|tx|124|	124
pid|0000000000001243228|tx|124|	124
pid|0000000000001243389|tx|124|	124
pid|0000000000001243404|tx|124|	124
pid|0000000000001243550|tx|124|	124
pid|0000000000001245710|tx|124|	124
pid|0000000000001247892|tx|124|	124
pid|0000000000001248183|tx|124|	124
pid|0000000000001248319|tx|124|	124
pid|0000000000001248377|tx|124|	124
pid|0000000000001249498|tx|124|	124
pid|0000000000001249862|tx|124|	124
pid|0000000000012412205|tx|124|	124
pid|0000000000012412209|tx|124|	124
pid|0000000000012413396|tx|124|	124
pid|0000000000012418271|tx|124|	124
pid|0000000000012421627|tx|124|	124
pid|0000000000012422890|tx|124|	124
pid|0000000000012431646|tx|124|	124
pid|0000000000012435895|tx|124|	124
pid|0000000000012441029|tx|124|	124
pid|0000000000012466512|tx|124|	124
pid|0000000000000124240|tx|124|	124
pid|0000000000001241980|tx|124|	124
pid|0000000000001242162|tx|124|	124
pid|0000000000001242250|tx|124|	124
pid|0000000000001242326|tx|124|	124
pid|0000000000001242402|tx|124|	124
pid|0000000000001242720|tx|124|	124
pid|0000000000001243493|tx|124|	124
pid|0000000000001243658|tx|124|	124
pid|0000000000001243673|tx|124|	124
pid|0000000000001243880|tx|124|	124
pid|0000000000001244213|tx|124|	124
pid|0000000000001244322|tx|124|	124
pid|0000000000001244747|tx|124|	124
pid|0000000000001245361|tx|124|	124
pid|0000000000001245500|tx|124|	124
pid|0000000000001245671|tx|124|	124
pid|0000000000001246354|tx|124|	124
pid|0000000000001247481|tx|124|	124
pid|0000000000001248280|tx|124|	124
pid|0000000000001248565|tx|124|	124
pid|0000000000001248606|tx|124|	124
pid|0000000000001248616|tx|124|	124
pid|0000000000012410723|tx|124|	124
pid|0000000000012410986|tx|124|	124
pid|0000000000012412306|tx|124|	124
pid|0000000000012412992|tx|124|	124
pid|0000000000012414057|tx|124|	124
pid|0000000000012418945|tx|124|	124
pid|0000000000012421114|tx|124|	124
pid|0000000000012424127|tx|124|	124
pid|0000000000012424840|tx|124|	124
pid|0000000000012426817|tx|124|	124
pid|0000000000012428909|tx|124|	124
pid|0000000000000012413|tx|124|	124
pid|0000000000000124130|tx|124|	124
pid|0000000000001241835|tx|124|	124
pid|0000000000001242557|tx|124|	124
pid|0000000000001242911|tx|124|	124
pid|0000000000001243017|tx|124|	124
pid|0000000000001243532|tx|124|	124
pid|0000000000001243911|tx|124|	124
pid|0000000000001243944|tx|124|	124
pid|0000000000001243990|tx|124|	124
pid|0000000000001245020|tx|124|	124
pid|0000000000001247665|tx|124|	124
pid|0000000000001248306|tx|124|	124
pid|0000000000001248467|tx|124|	124
pid|0000000000001249010|tx|124|	124
pid|0000000000012413372|tx|124|	124
pid|0000000000012416495|tx|124|	124
pid|0000000000012416915|tx|124|	124
pid|0000000000012417356|tx|124|	124
pid|0000000000012418594|tx|124|	124
pid|0000000000012433199|tx|124|	124
pid|0000000000124102041|tx|124|	124
pid|0000000000000124122|tx|124|	124
pid|0000000000000124660|tx|124|	124
pid|0000000000001241782|tx|124|	124
pid|0000000000001242107|tx|124|	124
pid|0000000000001242890|tx|124|	124
pid|0000000000001243149|tx|124|	124
pid|0000000000001243182|tx|124|	124
pid|0000000000001243579|tx|124|	124
pid|0000000000001244147|tx|124|	124
pid|0000000000001244285|tx|124|	124
pid|0000000000001244788|tx|124|	124
pid|0000000000001245574|tx|124|	124
pid|0000000000001246188|tx|124|	124
pid|0000000000001248548|tx|124|	124
pid|0000000000001249190|tx|124|	124
pid|0000000000001249813|tx|124|	124
pid|0000000000001249867|tx|124|	124
pid|0000000000012410294|tx|124|	124
pid|0000000000012410428|tx|124|	124
pid|0000000000012410494|tx|124|	124
pid|0000000000012411865|tx|124|	124
pid|0000000000012412958|tx|124|	124
pid|0000000000012413431|tx|124|	124
pid|0000000000012416335|tx|124|	124
pid|0000000000012416836|tx|124|	124
pid|0000000000012426439|tx|124|	124
pid|0000000000012428059|tx|124|	124
pid|0000000000001241396|tx|124|	124
pid|0000000000001241411|tx|124|	124
pid|0000000000001241757|tx|124|	124
pid|0000000000001241868|tx|124|	124
pid|0000000000001241920|tx|124|	124
pid|0000000000001243295|tx|124|	124
pid|0000000000001243601|tx|124|	124
pid|0000000000001243695|tx|124|	124
pid|0000000000001243739|tx|124|	124
pid|0000000000001243913|tx|124|	124
pid|0000000000001245168|tx|124|	124
pid|0000000000001246077|tx|124|	124
pid|0000000000001246470|tx|124|	124
pid|0000000000001246612|tx|124|	124
pid|0000000000001247745|tx|124|	124
pid|0000000000001249269|tx|124|	124
pid|0000000000012410057|tx|124|	124
pid|0000000000012411005|tx|124|	124
pid|0000000000012412940|tx|124|	124
pid|0000000000012413119|tx|124|	124
pid|0000000000012416933|tx|124|	124
pid|0000000000012416967|tx|124|	124
pid|0000000000012419668|tx|124|	124
pid|0000000000012419803|tx|124|	124
pid|0000000000012421011|tx|124|	124
pid|0000000000012422898|tx|124|	124
pid|0000000000012424225|tx|124|	124
pid|0000000000012478034|tx|124|	124
pid|0000000000000001242|tx|124|	124
pid|0000000000000124254|tx|124|	124
pid|0000000000000124396|tx|124|	124
pid|0000000000000124696|tx|124|	124
pid|0000000000001241607|tx|124|	124
pid|0000000000001241864|tx|124|	124
pid|0000000000001242030|tx|124|	124
pid|0000000000001242429|tx|124|	124
pid|0000000000001242447|tx|124|	124
pid|0000000000001242597|tx|124|	124
pid|0000000000001242841|tx|124|	124
pid|0000000000001242879|tx|124|	124
pid|0000000000001242981|tx|124|	124
pid|0000000000001243415|tx|124|	124
pid|0000000000001243630|tx|124|	124
pid|0000000000001243711|tx|124|	124
pid|0000000000001243988|tx|124|	124
pid|0000000000001244283|tx|124|	124
pid|0000000000001244766|tx|124|	124
pid|0000000000001245021|tx|124|	124
pid|0000000000001245060|tx|124|	124
pid|0000000000001245120|tx|124|	124
pid|0000000000001245249|tx|124|	124
pid|0000000000001246906|tx|124|	124
pid|0000000000001247420|tx|124|	124
pid|0000000000001247702|tx|124|	124
pid|0000000000001247913|tx|124|	124
pid|0000000000001248047|tx|124|	124
pid|0000000000001248095|tx|124|	124
pid|0000000000001248259|tx|124|	124
pid|0000000000001248452|tx|124|	124
pid|0000000000001248957|tx|124|	124
pid|0000000000001249268|tx|124|	124
pid|0000000000001249980|tx|124|	124
pid|0000000000001249992|tx|124|	124
pid|0000000000012411164|tx|124|	124
pid|0000000000012411313|tx|124|	124
pid|0000000000012411763|tx|124|	124
pid|0000000000012412424|tx|124|	124
pid|0000000000012417932|tx|124|	124
pid|0000000000012420237|tx|124|	124
pid|0000000000012422861|tx|124|	124
pid|0000000000012423969|tx|124|	124
pid|0000000000012440944|tx|124|	124
pid|0000000000012487118|tx|124|	124
pid|0000000000000124989|tx|124|	124
pid|0000000000001241078|tx|124|	124
pid|0000000000001241443|tx|124|	124
pid|0000000000001241934|tx|124|	124
pid|0000000000001242129|tx|124|	124
pid|0000000000001242389|tx|124|	124
pid|0000000000001242513|tx|124|	124
pid|0000000000001242551|tx|124|	124
pid|0000000000001242790|tx|124|	124
pid|0000000000001243198|tx|124|	124
pid|0000000000001243226|tx|124|	124
pid|0000000000001243370|tx|124|	124
pid|0000000000001243372|tx|124|	124
pid|0000000000001243855|tx|124|	124
pid|0000000000001243927|tx|124|	124
pid|0000000000001244177|tx|124|	124
pid|0000000000001244793|tx|124|	124
pid|0000000000001244876|tx|124|	124
pid|0000000000001244945|tx|124|	124
pid|0000000000001245005|tx|124|	124
pid|0000000000001245129|tx|124|	124
pid|0000000000001245873|tx|124|	124
pid|0000000000001246029|tx|124|	124
pid|0000000000001246551|tx|124|	124
pid|0000000000001248555|tx|124|	124
pid|0000000000001248753|tx|124|	124
pid|0000000000001249287|tx|124|	124
pid|0000000000001249574|tx|124|	124
pid|0000000000001249579|tx|124|	124
pid|0000000000001249600|tx|124|	124
pid|0000000000001249731|tx|124|	124
pid|0000000000001249741|tx|124|	124
pid|0000000000012410485|tx|124|	124
pid|0000000000012411698|tx|124|	124
pid|0000000000012411701|tx|124|	124
pid|0000000000012411894|tx|124|	124
pid|0000000000012411909|tx|124|	124
pid|0000000000012412027|tx|124|	124
pid|0000000000012412476|tx|124|	124
pid|0000000000012415514|tx|124|	124
pid|0000000000012416606|tx|124|	124
pid|0000000000012416895|tx|124|	124
pid|0000000000012419244|tx|124|	124
pid|0000000000012422491|tx|124|	124
pid|0000000000012423328|tx|124|	124
pid|0000000000012424183|tx|124|	124
pid|0000000000012424491|tx|124|	124
pid|0000000000012425591|tx|124|	124
pid|0000000000012427723|tx|124|	124
pid|0000000000012427862|tx|124|	124
pid|0000000000012427930|tx|124|	124
pid|0000000000012428503|tx|124|	124
pid|0000000000012433784|tx|124|	124
pid|0000000000012435260|tx|124|	124
pid|0000000000012450404|tx|124|	124
pid|0000000000012487748|tx|124|	124
pid|0000000000124129492|tx|124|	124
pid|0000000000000124139|tx|124|	124
pid|0000000000000124224|tx|124|	124
pid|0000000000001242125|tx|124|	124
pid|0000000000001242183|tx|124|	124
pid|0000000000001243170|tx|124|	124
pid|0000000000001243191|tx|124|	124
pid|0000000000001243391|tx|124|	124
pid|0000000000001243398|tx|124|	124
pid|0000000000001243475|tx|124|	124
pid|0000000000001243654|tx|124|	124
pid|0000000000001243657|tx|124|	124
pid|0000000000001243691|tx|124|	124
pid|0000000000001243928|tx|124|	124
pid|0000000000001244862|tx|124|	124
pid|0000000000001244939|tx|124|	124
pid|0000000000001245123|tx|124|	124
pid|0000000000001245484|tx|124|	124
pid|0000000000001245512|tx|124|	124
pid|0000000000001246301|tx|124|	124
pid|0000000000001247655|tx|124|	124
pid|0000000000001247831|tx|124|	124
pid|0000000000001248043|tx|124|	124
pid|0000000000001248151|tx|124|	124
pid|0000000000001248263|tx|124|	124
pid|0000000000001249174|tx|124|	124
pid|0000000000001249443|tx|124|	124
pid|0000000000001249680|tx|124|	124
pid|0000000000012410048|tx|124|	124
pid|0000000000012410535|tx|124|	124
pid|0000000000012411056|tx|124|	124
pid|0000000000012411280|tx|124|	124
pid|0000000000012411747|tx|124|	124
pid|0000000000012411993|tx|124|	124
pid|0000000000012412369|tx|124|	124
pid|0000000000012412798|tx|124|	124
pid|0000000000012413333|tx|124|	124
pid|0000000000012413803|tx|124|	124
pid|0000000000012413810|tx|124|	124
pid|0000000000012415795|tx|124|	124
pid|0000000000012416758|tx|124|	124
pid|0000000000012417116|tx|124|	124
pid|0000000000012420790|tx|124|	124
pid|0000000000012423506|tx|124|	124
pid|0000000000012423567|tx|124|	124
pid|0000000000012424393|tx|124|	124
pid|0000000000012425416|tx|124|	124
pid|0000000000012427070|tx|124|	124
pid|0000000000012427165|tx|124|	124
pid|0000000000012428962|tx|124|	124
pid|0000000000012431671|tx|124|	124
pid|0000000000012432107|tx|124|	124
pid|0000000000000124121|tx|124|	124
pid|0000000000000124909|tx|124|	124
pid|0000000000001241516|tx|124|	124
pid|0000000000001241789|tx|124|	124
pid|0000000000001241987|tx|124|	124
pid|0000000000001242071|tx|124|	124
pid|0000000000001242209|tx|124|	124
pid|0000000000001242241|tx|124|	124
pid|0000000000001242325|tx|124|	124
pid|0000000000001242405|tx|124|	124
pid|0000000000001242587|tx|124|	124
pid|0000000000001242779|tx|124|	124
pid|0000000000001242847|tx|124|	124
pid|0000000000001242905|tx|124|	124
pid|0000000000001242985|tx|124|	124
pid|0000000000001242989|tx|124|	124
pid|0000000000001243319|tx|124|	124
pid|0000000000001243484|tx|124|	124
pid|0000000000001244089|tx|124|	124
pid|0000000000001244764|tx|124|	124
pid|0000000000001245100|tx|124|	124
pid|0000000000001245144|tx|124|	124
pid|0000000000001245532|tx|124|	124
pid|0000000000001246391|tx|124|	124
pid|0000000000001248235|tx|124|	124
pid|0000000000001248329|tx|124|	124
pid|0000000000001248553|tx|124|	124
pid|0000000000001248645|tx|124|	124
pid|0000000000001248786|tx|124|	124
pid|0000000000001249592|tx|124|	124
pid|0000000000012410222|tx|124|	124
pid|0000000000012411067|tx|124|	124
pid|0000000000012411160|tx|124|	124
pid|0000000000012411419|tx|124|	124
pid|0000000000012411533|tx|124|	124
pid|0000000000012412405|tx|124|	124
pid|0000000000012412902|tx|124|	124
pid|0000000000012413256|tx|124|	124
pid|0000000000012413313|tx|124|	124
pid|0000000000012413394|tx|124|	124
pid|0000000000012413563|tx|124|	124
pid|0000000000012413895|tx|124|	124
pid|0000000000012414109|tx|124|	124
pid|0000000000012414280|tx|124|	124
pid|0000000000012414395|tx|124|	124
pid|0000000000012416405|tx|124|	124
pid|0000000000012416477|tx|124|	124
pid|0000000000012416510|tx|124|	124
pid|0000000000012416946|tx|124|	124
pid|0000000000012416957|tx|124|	124
pid|0000000000012416970|tx|124|	124
pid|0000000000012417293|tx|124|	124
pid|0000000000012417707|tx|124|	124
pid|0000000000012418071|tx|124|	124
pid|0000000000012419260|tx|124|	124
pid|0000000000012421433|tx|124|	124
pid|0000000000012424517|tx|124|	124
pid|0000000000012425825|tx|124|	124
pid|0000000000012426382|tx|124|	124
pid|0000000000012428525|tx|124|	124
pid|0000000000012431185|tx|124|	124
pid|0000000000012433533|tx|124|	124
pid|0000000000012434625|tx|124|	124
pid|0000000000012434943|tx|124|	124
pid|0000000000012435157|tx|124|	124
pid|0000000000012439134|tx|124|	124
pid|0000000000012454529|tx|124|	124
pid|0000000000000124155|tx|124|	124
pid|0000000000000124184|tx|124|	124
pid|0000000000000124345|tx|124|	124
pid|0000000000000124544|tx|124|	124
pid|0000000000001242153|tx|124|	124
pid|0000000000001242160|tx|124|	124
pid|0000000000001242312|tx|124|	124
pid|0000000000001242328|tx|124|	124
pid|0000000000001242728|tx|124|	124
pid|0000000000001242802|tx|124|	124
pid|0000000000001242803|tx|124|	124
pid|0000000000001242851|tx|124|	124
pid|0000000000001242938|tx|124|	124
pid|0000000000001243076|tx|124|	124
pid|0000000000001243079|tx|124|	124
pid|0000000000001243143|tx|124|	124
pid|0000000000001243512|tx|124|	124
pid|0000000000001243943|tx|124|	124
pid|0000000000001245153|tx|124|	124
pid|0000000000001245449|tx|124|	124
pid|0000000000001245601|tx|124|	124
pid|0000000000001247593|tx|124|	124
pid|0000000000001248051|tx|124|	124
